Google Place Name,Google Address,Google Place ID,lat,long,ArcGIS Best Match,Match Score,Matched Street Name
SAGARMATHA GROCERY LLC,"4010 BARDSTOWN RD, LOUISVILLE, KY 40218, USA",ChIJ3edmxx0LaYgRnFZO4WQzbMA,38.192610699999996,-85.6490731,"1029 BARDSTOWN RD, UNIT A, 40204",72,"1029 BARDSTOWN RD, UNIT A, 40204"
Public Storage,"4127 BARDSTOWN RD, LOUISVILLE, KY 40218, USA",ChIJ1zFiHasLaYgRiaZ6-wo61mU,38.191268699999995,-85.6451326,"4527 BARDSTOWN RD, LOUISVILLE, KY 40218",73,"4527 BARDSTOWN RD, LOUISVILLE, KY 40218"
Public Storage,"3818 BARDSTOWN RD, LOUISVILLE, KY 40218, USA",ChIJ-QLAxVkLaYgRZkNFfqAVfVA,38.1958152,-85.65453289999999,"1029 BARDSTOWN RD, UNIT A, 40204",68,"1029 BARDSTOWN RD, UNIT A, 40204"
Asian Food Mart(Dixie Oriental Supermarket),"3900 BARDSTOWN RD, LOUISVILLE, KY 40218, USA",ChIJG4Rl5AcLaYgRwtTqPNMW90g,38.1950055,-85.6533634,"3903 BARDSTOWN RD, LOUISVILLE, KY 40218",73,"3903 BARDSTOWN RD, LOUISVILLE, KY 40218"
Hamro Asian Grocery,"3927 BARDSTOWN RD, LOUISVILLE, KY 40218, USA",ChIJNxtkmzELaYgR4YqjvNcXIOk,38.1948231,-85.6513006,"3327 NW BARDSTOWN RD RD, SUITE 102, 40218",71,"3327 NW BARDSTOWN RD RD, SUITE 102, 40218"
Monarca Mexican Grocery,"2259 HIKES LN, LOUISVILLE, KY 40218, USA",ChIJU42_DtYLaYgRc67NPwhOLhs,38.2011867,-85.658532,"2204 HEATHER LN, 40218",70,"2204 HEATHER LN, 40218"
Fern & Moody's Liquor Store,"3903 BARDSTOWN RD, LOUISVILLE, KY 40218, USA",ChIJEyIX3AcLaYgRxTDVAx416fs,38.19568780000001,-85.6534865,"3903 BARDSTOWN RD, LOUISVILLE, KY 40218",77,"3903 BARDSTOWN RD, LOUISVILLE, KY 40218"
Bardstown Square,"2253 HIKES LN, LOUISVILLE, KY 40218, USA",ChIJ20jdqw4LaYgR4FptUubCi5Y,38.20039,-85.6598906,"2253 HIKES LN, LOUISVILLE, KY 40218",73,"2253 HIKES LN, LOUISVILLE, KY 40218"
CVS Pharmacy,"3700 BARDSTOWN RD, LOUISVILLE, KY 40218, USA",ChIJnYnhwAsLaYgRa4vHGHW0fG4,38.198574199999996,-85.6599031,"3300 BARDSTOWN RD, LOUISVILLE, KY 40218",73,"3300 BARDSTOWN RD, LOUISVILLE, KY 40218"
Etscorn's Auto Service & Tire Pros,"3935 BARDSTOWN RD, LOUISVILLE, KY 40218, USA",ChIJFbvBZgcLaYgRIVlTyBExm5g,38.194297399999996,-85.6503874,"3903 BARDSTOWN RD, LOUISVILLE, KY 40218",73,"3903 BARDSTOWN RD, LOUISVILLE, KY 40218"
Bh International Market Inc.,"3914 BARDSTOWN RD #101, LOUISVILLE, KY 40218, USA",ChIJBQwBjgcLaYgRF34xTlZE3RA,38.19460600000001,-85.65236399999999,"3327 NW BARDSTOWN RD RD, SUITE 102, 40218",70,"3327 NW BARDSTOWN RD RD, SUITE 102, 40218"
LIFEWELL RX PHARMACY,"2200 BUECHEL AVE, LOUISVILLE, KY 40218, USA",ChIJcy2l5aoLaYgRcqEOjfrXkyo,38.191781999999996,-85.6452137,"2200 BUECHEL AVE, 101, LOUISVILLE, KY 40218",71,"2200 BUECHEL AVE, 101, LOUISVILLE, KY 40218"
Trippy’s Smoke Shop,"3840 S HURSTBOURNE PKWY, LOUISVILLE, KY 40299, USA",ChIJhZ4zHkwLaYgROijeZfmCaZM,38.1920207,-85.6057742,"3840 S HURSTBOURNE PKY, LOUISVILLE, KY 40299",79,"3840 S HURSTBOURNE PKY, LOUISVILLE, KY 40299"
Hometown Liquor Store And Convenience Store,"6620 SIX MILE LN, LOUISVILLE, KY 40218, USA",ChIJNaU5vPYKaYgRdKKC9Ud-1vU,38.1972224,-85.6291717,"6620 SIX MILE LN, LOUISVILLE, KY 40218",76,"6620 SIX MILE LN, LOUISVILLE, KY 40218"
BRECKENRIDGE BP,"3401 BRECKENRIDGE LN, LOUISVILLE, KY 40220, USA",ChIJBe9SOvMKaYgR1SsLYVmiTrY,38.200123,-85.62372599999999,"3401 BRECKENRIDGE LN, LOUISVILLE, KY 40220",79,"3401 BRECKENRIDGE LN, LOUISVILLE, KY 40220"
Marathon Gas,"3401 BRECKENRIDGE LN, LOUISVILLE, KY 40220, USA",ChIJG61wL_MKaYgR_ttyfx2DYC8,38.199978400000006,-85.62338869999999,"3401 BRECKENRIDGE LN, LOUISVILLE, KY 40220",79,"3401 BRECKENRIDGE LN, LOUISVILLE, KY 40220"
Grab N Go,"3401 BRECKENRIDGE LN, LOUISVILLE, KY 40220, USA",ChIJLZTONvMKaYgRVsD5e7j4ynQ,38.199954,-85.623357,"3401 BRECKENRIDGE LN, LOUISVILLE, KY 40220",79,"3401 BRECKENRIDGE LN, LOUISVILLE, KY 40220"
Yogi Minimart Inc - Minimart,"6620 SIX MILE LN, LOUISVILLE, KY 40218, USA",ChIJo7w8ufYKaYgR2KIA-TjtO-A,38.19733540000001,-85.6291736,"6620 SIX MILE LN, LOUISVILLE, KY 40218",76,"6620 SIX MILE LN, LOUISVILLE, KY 40218"
LIQUOR OUTLET,"3415 BRECKENRIDGE LN, LOUISVILLE, KY 40220, USA",ChIJ2QzcafMKaYgRzY3WohOye4c,38.1993402,-85.6216895,"3415 BRECKENRIDGE LN, LOUISVILLE, KY 40220",79,"3415 BRECKENRIDGE LN, LOUISVILLE, KY 40220"
Valvoline Instant Oil Change,"3820 S HURSTBOURNE PKWY, LOUISVILLE, KY 40299, USA",ChIJ2THIJ34KaYgR5Ew0nOOjD2o,38.192243999999995,-85.6055457,"3840 S HURSTBOURNE PKY, LOUISVILLE, KY 40299",76,"3840 S HURSTBOURNE PKY, LOUISVILLE, KY 40299"
INFINITY SMOKE & VAPE - MR FOG DELTA 8 KRATOM,"5909 TERRY RD, LOUISVILLE, KY 40216, USA",ChIJvQJbDtcVaYgRF-ICXuHIzJs,38.1661085,-85.86680489999999,"4950 TERRY RD, UNIT A, 40216",76,"4950 TERRY RD, UNIT A, 40216"
Terry Road Valero,"4950 TERRY RD, LOUISVILLE, KY 40216, USA",ChIJ1SjAfrQVaYgRUEoxBr8Rj08,38.177633199999995,-85.8625181,"4950 TERRY RD, UNIT A, 40216",84,"4950 TERRY RD, UNIT A, 40216"
Murphy USA,"7000 RAGGARD RD, LOUISVILLE, KY 40216, USA",ChIJcZH9sj0UaYgRq7_IzNywXo0,38.1738455,-85.87153359999999,"7000 RAGGARD RD, LOUISVILLE, KY 40216",75,"7000 RAGGARD RD, LOUISVILLE, KY 40216"
River Mart,"7207 LOWER HUNTERS TRACE, LOUISVILLE, KY 40258, USA",ChIJr9yxzzAUaYgRlh0wJfbMW7U,38.175491,-85.881126,"7207 LOWER HUNTERS TRCE, LOUISVILLE, KY 40258",79,"7207 LOWER HUNTERS TRCE, LOUISVILLE, KY 40258"
Hunter's Market & Liquors,"6303 LOWER HUNTERS TRACE, LOUISVILLE, KY 40258, USA",ChIJuWJRXiIUaYgRv9EyfHKipGU,38.167550999999996,-85.870503,"6303 LOWER HUNTERS TRCE, LOUISVILLE, KY 40258",79,"6303 LOWER HUNTERS TRCE, LOUISVILLE, KY 40258"
Walgreens,"4926 CANE RUN RD, LOUISVILLE, KY 40216, USA",ChIJ_V5U_BIUaYgR_-hbFr1xE3I,38.178425,-85.86337250000001,"4926 CANE RUN RD, LOUISVILLE, KY 40216",76,"4926 CANE RUN RD, LOUISVILLE, KY 40216"
Dollar Tree,"4856 CANE RUN RD, LOUISVILLE, KY 40216, USA",ChIJR2r_V20UaYgRIVLP2ALcqRM,38.1811337,-85.8588441,"4350 CANE RUN RD,",74,"4350 CANE RUN RD,"
ACE Liquor store,"4950 TERRY RD, LOUISVILLE, KY 40216, USA",ChIJU90siCgVaYgRwU0XYMtbZ-8,38.1775607,-85.8625726,"4950 TERRY RD, UNIT A, 40216",84,"4950 TERRY RD, UNIT A, 40216"
TERRY LIQUOR,"5925 TERRY RD, LOUISVILLE, KY 40216, USA",ChIJf8ekkhcVaYgRUv5krHYwDdw,38.1660696,-85.8670003,"4950 TERRY RD, UNIT A, 40216",76,"4950 TERRY RD, UNIT A, 40216"
Walgreens Pharmacy,"4926 CANE RUN RD, LOUISVILLE, KY 40216, USA",ChIJDa0NehMUaYgRB03YFpBZYUI,38.1784141,-85.8633591,"4926 CANE RUN RD, LOUISVILLE, KY 40216",76,"4926 CANE RUN RD, LOUISVILLE, KY 40216"
COVID-19 Drive-Thru Testing at Walgreens,"4926 CANE RUN RD, LOUISVILLE, KY 40216, USA",ChIJAZEt7xgVaYgRu0ijsbBFRuI,38.1784652,-85.8634253,"4926 CANE RUN RD, LOUISVILLE, KY 40216",76,"4926 CANE RUN RD, LOUISVILLE, KY 40216"
Smokers Outlet,"3501 S HURSTBOURNE PKWY, LOUISVILLE, KY 40299, USA",ChIJCQUjw60LaYgRA7iCUul0bJE,38.1970369,-85.60269579999999,"3501 S HURSTBOURNE PKY, LOUISVILLE, KY 40299",79,"3501 S HURSTBOURNE PKY, LOUISVILLE, KY 40299"
Enjoy Smoke Shop,"3751 RUCKRIEGEL PKWY, LOUISVILLE, KY 40299, USA",ChIJ1-_iwrOhaYgRYtUjYskJozc,38.188327,-85.5635659,"3751 RUCKRIEGEL PARKWAY PARK, UNIT A, 40299",78,"3751 RUCKRIEGEL PARKWAY PARK, UNIT A, 40299"
Cox's Spirit Shoppe and Smoker's Outlet J-Town,"2803 PATTI LN, LOUISVILLE, KY 40299, USA",ChIJS9ov9kKgaYgRRtC-lsC7nfU,38.204496999999996,-85.5801175,"2803 PATTI LN, JEFFERSONTOWN, KY 40299",69,"2803 PATTI LN, JEFFERSONTOWN, KY 40299"
Cox's Spirit Shoppe,"3920 RUCKRIEGEL PKWY, LOUISVILLE, KY 40299, USA",ChIJk0InnPigaYgRCLOvHyARWqs,38.1906221,-85.5680945,"3920 RUCKRIEGEL PKY, 106, JEFFERSONTOWN, KY 40299",69,"3920 RUCKRIEGEL PKY, 106, JEFFERSONTOWN, KY 40299"
Derb E Cigs,"9909 TAYLORSVILLE RD, LOUISVILLE, KY 40299, USA",ChIJ66G1CVCgaYgR6T8i58WsB5A,38.200578799999995,-85.5713655,"9909 TAYLORSVILLE ROAD, 40299",96,"9909 TAYLORSVILLE ROAD, 40299"
Circle K,"9003 GALENE DR, LOUISVILLE, KY 40299, USA",ChIJy4XL-mSgaYgRirAmA1sJwjk,38.1986802,-85.59161209999999,"9003 GALENE DR, JEFFERSONTOWN, KY 40299",70,"9003 GALENE DR, JEFFERSONTOWN, KY 40299"
Speedway,"5510 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJqZpSSqegaYgRhP13v0BqUys,38.165897099999995,-85.6009881,"5510 BARDSTOWN RD, LOUISVILLE, KY 40291",77,"5510 BARDSTOWN RD, LOUISVILLE, KY 40291"
Marathon Gas,"10314 WATTERSON TRAIL, LOUISVILLE, KY 40299, USA",ChIJSaf9SFagaYgRQ6TKjlNPsXQ,38.1923506,-85.56785599999999,"10314 WATTERSON TRL, JEFFERSONTOWN, KY 40299",72,"10314 WATTERSON TRL, JEFFERSONTOWN, KY 40299"
Sms Petro,"3741 S HURSTBOURNE PKWY, LOUISVILLE, KY 40299, USA",ChIJu9fgaIAKaYgR0S_gKU9plRs,38.193427,-85.60414999999999,"3741 S HURSTBOURNE PKY, LOUISVILLE, KY 40299",79,"3741 S HURSTBOURNE PKY, LOUISVILLE, KY 40299"
Friendly Mart Valero,"3741 S HURSTBOURNE PKWY, LOUISVILLE, KY 40299, USA",ChIJVegTb4AKaYgRw-eitH0KuG4,38.193537899999995,-85.60401689999999,"3741 S HURSTBOURNE PKY, LOUISVILLE, KY 40299",79,"3741 S HURSTBOURNE PKY, LOUISVILLE, KY 40299"
Jay Food Mart #1,"5050 BILLTOWN RD, LOUISVILLE, KY 40299, USA",ChIJ27WTQeigaYgR6bb2-4fpgKE,38.171664799999995,-85.5735687,"5502 BILLTOWN RD, 40299",95,"5502 BILLTOWN RD, 40299"
Lucky food mart,"5050 BILLTOWN RD, LOUISVILLE, KY 40299, USA",ChIJvUPursOhaYgR3BUA4dQl8_c,38.171664799999995,-85.5735687,"5502 BILLTOWN RD, 40299",95,"5502 BILLTOWN RD, 40299"
Hurstborne Lane,"3741 S HURSTBOURNE PKWY, LOUISVILLE, KY 40299, USA",ChIJu9fgaIAKaYgRMsbBWB4EXTQ,38.193537899999995,-85.60401689999999,"3741 S HURSTBOURNE PKY, LOUISVILLE, KY 40299",79,"3741 S HURSTBOURNE PKY, LOUISVILLE, KY 40299"
Taco Bell,"5414 BARDSTOWN RD, LOUISVILLE, KY 40291, USA",ChIJv_juKn2haYgReWTJJIDgBLg,38.1661138,-85.60164189999999,"1029 BARDSTOWN RD, UNIT A, 40204",72,"1029 BARDSTOWN RD, UNIT A, 40204"
Siya Liquor,"5046 BILLTOWN RD, LOUISVILLE, KY 40299, USA",ChIJCSaOQeigaYgRSFenzQKBgN8,38.1718755,-85.5735486,"5502 BILLTOWN RD, 40299",91,"5502 BILLTOWN RD, 40299"
Supermercado Puebla,"10119 TAYLORSVILLE RD, LOUISVILLE, KY 40299, USA",ChIJoazuHlGgaYgRw6es0gI5DvE,38.1978487,-85.56870769999999,"9909 TAYLORSVILLE ROAD, 40299",76,"9909 TAYLORSVILLE ROAD, 40299"
Taylorsville Liquors,"9715 TAYLORSVILLE RD, LOUISVILLE, KY 40299, USA",ChIJ5wxhjDyhaYgRfUgPqlpsRKk,38.2036185,-85.57597369999999,"9909 TAYLORSVILLE ROAD, 40299",85,"9909 TAYLORSVILLE ROAD, 40299"
Bluegrass Liquors,"3920 RUCKRIEGEL PKWY # 100, LOUISVILLE, KY 40299, USA",ChIJk0InnPigaYgRTo8NgYivwzQ,38.190435799999996,-85.5682247,"3920 RUCKRIEGEL PKY, 106, JEFFERSONTOWN, KY 40299",74,"3920 RUCKRIEGEL PKY, 106, JEFFERSONTOWN, KY 40299"
Hume Pharmacy,"10101 TAYLORSVILLE RD, LOUISVILLE, KY 40299, USA",ChIJs3BZtFagaYgR5enbrMlAOwc,38.1985069,-85.5697703,"9909 TAYLORSVILLE ROAD, 40299",76,"9909 TAYLORSVILLE ROAD, 40299"
Andrews Packaging Pharmacy,"10101 TAYLORSVILLE RD, LOUISVILLE, KY 40299, USA",ChIJVVUF8VCgaYgRkEgCslCQbz0,38.1985069,-85.5697703,"9909 TAYLORSVILLE ROAD, 40299",76,"9909 TAYLORSVILLE ROAD, 40299"
One Love Cannabis Company,"10117 TAYLORSVILLE RD, LOUISVILLE, KY 40299, USA",ChIJ10A2K5mhaYgRr3bjxhDCThk,38.197845199999996,-85.5689674,"10117 TAYLORSVILLE RD, JEFFERSONTOWN, KY 40299",76,"10117 TAYLORSVILLE RD, JEFFERSONTOWN, KY 40299"
Pet Wants J-town,"10110 TAYLORSVILLE RD, LOUISVILLE, KY 40299, USA",ChIJ6ban_GOhaYgRFSY1U4U5ENg,38.197652399999996,-85.5697228,"9909 TAYLORSVILLE ROAD, 40299",76,"9909 TAYLORSVILLE ROAD, 40299"
Circle K,"12415 TAYLORSVILLE RD, LOUISVILLE, KY 40299, USA",ChIJgSa7JH-haYgRIUpYCVdb8rE,38.1877719,-85.5242653,"12415 TAYLORSVILLE RD, LOUISVILLE, KY 40299",79,"12415 TAYLORSVILLE RD, LOUISVILLE, KY 40299"
Republic National Distributing,"2801 BLANKENBAKER PKWY, LOUISVILLE, KY 40299, USA",ChIJR-O78dWYaYgRcFXTiYF0iV8,38.2013621,-85.5357952,"1804 BLANKENBAKER PKY, JEFFERSONTOWN, KY 40299",69,"1804 BLANKENBAKER PKY, JEFFERSONTOWN, KY 40299"
Chewy Pharmacy,"2815 WATTERSON TRAIL, LOUISVILLE, KY 40299, USA",ChIJhRenfR2haYgRxWYD_4jGdsU,38.2033035,-85.5591367,"10525 WATTERSON TRL, JEFFERSONTOWN, KY 40299",65,"10525 WATTERSON TRL, JEFFERSONTOWN, KY 40299"
Circle K,"14000 TAYLORSVILLE RD, LOUISVILLE, KY 40299, USA",ChIJ-aMkBFOiaYgRvWJg6wOJPd4,38.1902173,-85.4860827,"14000 TAYLORSVILLE RD, LOUISVILLE, KY 40299",79,"14000 TAYLORSVILLE RD, LOUISVILLE, KY 40299"
Kroger Fuel Center,"12623 TAYLORSVILLE RD, LOUISVILLE, KY 40299, USA",ChIJ23KkTtWjaYgRvMqGbryhliQ,38.1890566,-85.51657329999999,"12623 TAYLORSVILLE RD, LOUISVILLE, KY 40299",79,"12623 TAYLORSVILLE RD, LOUISVILLE, KY 40299"
Kroger Liquor Store,"12613 TAYLORSVILLE RD #102, LOUISVILLE, KY 40299, USA",ChIJSfXiCbKjaYgRRgKmy_W1dH8,38.1894585,-85.5184968,"12613 TAYLORSVILLE RD, 102 LIQUOR, LOUISVILLE, KY 40299",75,"12613 TAYLORSVILLE RD, 102 LIQUOR, LOUISVILLE, KY 40299"
Kroger,"12611 TAYLORSVILLE RD STE 102, LOUISVILLE, KY 40299, USA",ChIJXcgGStWjaYgRuPtx51-1SGg,38.1887948,-85.5190999,"12613 TAYLORSVILLE RD, 102 LIQUOR, LOUISVILLE, KY 40299",74,"12613 TAYLORSVILLE RD, 102 LIQUOR, LOUISVILLE, KY 40299"
P C A Pharmacy,"LOUISVILLE, KY 40299, USA",ChIJq6qqquqjaYgR_OnW_c9oJX8,38.167307199999996,-85.49941919999999,"9267 SMYRNA PKY, LOUISVILLE, KY 40229",76,"9267 SMYRNA PKY, LOUISVILLE, KY 40229"
Kroger Pharmacy,"12611 TAYLORSVILLE RD STE 102, LOUISVILLE, KY 40299, USA",ChIJXcgGStWjaYgR4nwcn4i0tRA,38.188697,-85.519097,"12613 TAYLORSVILLE RD, 102 LIQUOR, LOUISVILLE, KY 40299",74,"12613 TAYLORSVILLE RD, 102 LIQUOR, LOUISVILLE, KY 40299"
Interactive Site Services,"LOUISVILLE, KY 40299, USA",ChIJVVVVVblyaYgRQG7VMLfOXag,38.167307199999996,-85.49941919999999,"9267 SMYRNA PKY, LOUISVILLE, KY 40229",76,"9267 SMYRNA PKY, LOUISVILLE, KY 40229"
Rockford Smoke Shoppe,"4752 ROCKFORD PLAZA, LOUISVILLE, KY 40216, USA",ChIJ6cQP0METaYgRO8wO5O40Efs,38.1762679,-85.8278148,"4752 ROCKFORD PLZ, SHIVELY, KY 40216",78,"4752 ROCKFORD PLZ, SHIVELY, KY 40216"
Good Vibes Smoke Shop,"2710 ROCKFORD LN, LOUISVILLE, KY 40216, USA",ChIJk_CukkUVaYgRYlvHS2htmts,38.1784963,-85.8489754,"2710 ROCKFORD LN, SHIVELY, KY 40216",80,"2710 ROCKFORD LN, SHIVELY, KY 40216"
Valero,"2119 UPPER HUNTERS TRACE, LOUISVILLE, KY 40216, USA",ChIJdczTEuUTaYgRD1XGlEjM404,38.1678504,-85.83659109999999,"2119 UPPER HUNTERS TRCE, LOUISVILLE, KY 40216",79,"2119 UPPER HUNTERS TRCE, LOUISVILLE, KY 40216"
Kroger Fuel Center,"4915C DIXIE HWY, LOUISVILLE, KY 40216, USA",ChIJjXvU9-cTaYgRDatuglOzy1M,38.1680652,-85.8281135,"4048 E DIXIE HWY, BLDG, 40216",71,"4048 E DIXIE HWY, BLDG, 40216"
Marathon,"2119 UPPER HUNTERS TRACE, LOUISVILLE, KY 40216, USA",ChIJ8WoybeUTaYgRf4v41Pi5-xs,38.1678698,-85.83658129999999,"2119 UPPER HUNTERS TRCE, LOUISVILLE, KY 40216",79,"2119 UPPER HUNTERS TRCE, LOUISVILLE, KY 40216"
Rockford Mini Mart,"2323 ROCKFORD LN, LOUISVILLE, KY 40216, USA",ChIJ2ZOVefITaYgRW8SI9AqnsMc,38.176590999999995,-85.838629,"2323 ROCKFORD LN, SHIVELY, KY 40216",80,"2323 ROCKFORD LN, SHIVELY, KY 40216"
Rockford Lane Liquors,"2700 ROCKFORD LN, LOUISVILLE, KY 40216, USA",ChIJZ-fPfPUTaYgRjTmZ7nO2sG4,38.1782369,-85.8484373,"2700 ROCKFORD LN, SHIVELY, KY 40216",80,"2700 ROCKFORD LN, SHIVELY, KY 40216"
Walgreens,"5100 DIXIE HWY, LOUISVILLE, KY 40216, USA",ChIJJ7Nbfu0TaYgRH2Fz00nz02Q,38.168293399999996,-85.82960159999999,"4100 DIXIE HWY, SHIVELY, KY 40216",75,"4100 DIXIE HWY, SHIVELY, KY 40216"
Rockford Plaza,"4734 ROCKFORD PLAZA, LOUISVILLE, KY 40216, USA",ChIJMW6KKsATaYgRQlRqU59ZO4U,38.1767085,-85.8279305,"4752 ROCKFORD PLZ, SHIVELY, KY 40216",71,"4752 ROCKFORD PLZ, SHIVELY, KY 40216"
Walgreens Pharmacy,"5100 DIXIE HWY, LOUISVILLE, KY 40216, USA",ChIJh7iTwucTaYgRQwwwGau_peg,38.1681484,-85.8297225,"4100 DIXIE HWY, SHIVELY, KY 40216",75,"4100 DIXIE HWY, SHIVELY, KY 40216"
COVID-19 Drive-Thru Testing at Walgreens,"5100 DIXIE HWY, LOUISVILLE, KY 40216, USA",ChIJtaOd8yITaYgR47tO7XLiA2Q,38.168193599999995,-85.8296414,"4100 DIXIE HWY, SHIVELY, KY 40216",75,"4100 DIXIE HWY, SHIVELY, KY 40216"
Smoker's Castle Outlet,"4431 DIXIE HWY #101, LOUISVILLE, KY 40216, USA",ChIJy-HJRKMTaYgRJrzwHADf13w,38.1805826,-85.8159372,"4431 DIXIE HWY, 101, SHIVELY, KY 40216",81,"4431 DIXIE HWY, 101, SHIVELY, KY 40216"
Thorntons,"4520 DIXIE HWY, LOUISVILLE, KY 40216, USA",ChIJy1kzlccTaYgRl4cqQryekpQ,38.1782077,-85.8193639,"4520 DIXIE HWY, SHIVELY, KY 40216",78,"4520 DIXIE HWY, SHIVELY, KY 40216"
Kroger Liquor Store,"4915B DIXIE HWY, LOUISVILLE, KY 40216, USA",ChIJH06ams8TaYgREoHiSC5pN-M,38.167619099999996,-85.8261232,"4048 E DIXIE HWY, BLDG, 40216",75,"4048 E DIXIE HWY, BLDG, 40216"
Kroger Marketplace,"4915A DIXIE HWY, LOUISVILLE, KY 40216, USA",ChIJXdff0OMTaYgR_qjCqTjtX1I,38.1676681,-85.8263886,"4915 DIXIE HWY, A, LOUISVILLE, KY 40216",74,"4915 DIXIE HWY, A, LOUISVILLE, KY 40216"
MAGIC LIQUOR,"1629 GAGEL AVE, LOUISVILLE, KY 40216, USA",ChIJscdYkwgTaYgRIlg4Gg2Tmm4,38.1737251,-85.81723,"1629 GAGEL AVE, LOUISVILLE, KY 40216",74,"1629 GAGEL AVE, LOUISVILLE, KY 40216"
Kroger Pharmacy,"4915A DIXIE HWY, LOUISVILLE, KY 40216, USA",ChIJXdff0OMTaYgRvzC6ErzA4e8,38.1675958,-85.8261931,"4915 DIXIE HWY, A, LOUISVILLE, KY 40216",74,"4915 DIXIE HWY, A, LOUISVILLE, KY 40216"
Cox’s Spirit Shoppe and Smokers Outlet - Cloverleaf,"4940 MANSLICK RD, LOUISVILLE, KY 40216, USA",ChIJMQ0aZywTaYgRiz7OMImvTFw,38.171664799999995,-85.798509,"4940 MANSLICK RD, LOUISVILLE, KY 40216",76,"4940 MANSLICK RD, LOUISVILLE, KY 40216"
Thorntons,"4170 TAYLOR BLVD, LOUISVILLE, KY 40215, USA",ChIJpaTs8X8TaYgR2fc5ASCuj_E,38.17984,-85.78381,"4170 TAYLOR BLVD, LOUISVILLE, KY 40215",76,"4170 TAYLOR BLVD, LOUISVILLE, KY 40215"
bp,"3901 TAYLOR BLVD, LOUISVILLE, KY 40215, USA",ChIJFxkNmGgSaYgR2uumq2Yj5b0,38.187494,-85.7832406,"3439 TAYLOR BLVD, BLDG, 40215",82,"3439 TAYLOR BLVD, BLDG, 40215"
Circle K,"1255 W ASHLAND AVE, LOUISVILLE, KY 40215, USA",ChIJDzxSwmgSaYgRhPmBNGcG1vI,38.187039999999996,-85.7833627,"1255 W ASHLAND AVE, LOUISVILLE, KY 40215",77,"1255 W ASHLAND AVE, LOUISVILLE, KY 40215"
Marathon Gas,"1255 W ASHLAND AVE, LOUISVILLE, KY 40215, USA",ChIJGw7sxmgSaYgRFeOyVXUou5Y,38.1868048,-85.7833076,"1255 W ASHLAND AVE, LOUISVILLE, KY 40215",77,"1255 W ASHLAND AVE, LOUISVILLE, KY 40215"
Marathon,"6000 MANSLICK RD, LOUISVILLE, KY 40214, USA",ChIJw97QnDoSaYgRXn1gvWe37xI,38.1698217,-85.7975793,"6000 MANSLICK RD, LOUISVILLE, KY 40214",76,"6000 MANSLICK RD, LOUISVILLE, KY 40214"
Sunoco,"4953 MANSLICK RD, LOUISVILLE, KY 40216, USA",ChIJ239EfzoSaYgRipSiS15BDYo,38.1706961,-85.79735769999999,"4953 MANSLICK RD, LOUISVILLE, KY 40216",76,"4953 MANSLICK RD, LOUISVILLE, KY 40216"
Manslick Petroleum Inc,"4953 MANSLICK RD, LOUISVILLE, KY 40216, USA",ChIJ83xUmzASaYgROZcz1oMJRu4,38.1711058,-85.79749029999999,"4953 MANSLICK RD, LOUISVILLE, KY 40216",76,"4953 MANSLICK RD, LOUISVILLE, KY 40216"
J And C Gas Station,"4953 MANSLICK RD, LOUISVILLE, KY 40216, USA",ChIJK_mImzASaYgRXruF1n-DADw,38.171303,-85.79774499999999,"4953 MANSLICK RD, LOUISVILLE, KY 40216",76,"4953 MANSLICK RD, LOUISVILLE, KY 40216"
Speedy Mart,"4406 TAYLOR BLVD, LOUISVILLE, KY 40215, USA",ChIJtRoajBQSaYgRdFfeVAX3l78,38.175529399999995,-85.7830851,"4406 TAYLOR BLVD, LOUISVILLE, KY 40215",76,"4406 TAYLOR BLVD, LOUISVILLE, KY 40215"
J & C Foodmart,"4953 MANSLICK RD, LOUISVILLE, KY 40216, USA",ChIJwcI_eToSaYgRV-vRZHfm7Hs,38.170704199999996,-85.7973741,"4953 MANSLICK RD, LOUISVILLE, KY 40216",76,"4953 MANSLICK RD, LOUISVILLE, KY 40216"
Short Stop Food Mart,"4114 HAZELWOOD AVE, LOUISVILLE, KY 40215, USA",ChIJE7KXHUISaYgRjtRXzaTMV14,38.1833084,-85.7881488,"4114 HAZELWOOD AVE, LOUISVILLE, KY 40215",77,"4114 HAZELWOOD AVE, LOUISVILLE, KY 40215"
Fine Stop Food Mart,"4114 HAZELWOOD AVE, LOUISVILLE, KY 40215, USA",ChIJuRi_vAgTaYgRNLKx5R9tSc8,38.183308,-85.7881523,"4114 HAZELWOOD AVE, LOUISVILLE, KY 40215",77,"4114 HAZELWOOD AVE, LOUISVILLE, KY 40215"
Iroquois Liquor,"5105 NEW CUT RD, LOUISVILLE, KY 40214, USA",ChIJu6doDBsSaYgRwtV_PoeTw_U,38.163385,-85.7790943,"5105 NEW CUT RD, LOUISVILLE, KY 40214",75,"5105 NEW CUT RD, LOUISVILLE, KY 40214"
Dollar General,"4149 TAYLOR BLVD, LOUISVILLE, KY 40215, USA",ChIJV9w1d2sSaYgRc_AmfFdoijI,38.180126,-85.78276799999999,"4149 TAYLOR BLVD, LOUISVILLE, KY 40215",76,"4149 TAYLOR BLVD, LOUISVILLE, KY 40215"
